"hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","type","timestamp","productType","likesCount","firstComment","caption"
"booksmakemewhole","littlewomen","louisamayalcott","favoritebook","classicnovels",,,,,,,,"Image","2024-07-22T11:35:00.000Z",,"-1","""I find comfort in the book""... A feeling so relatable about Little Women 😍😍","LITTLE WOMEN

“I want to do something splendid...something heroic or wonderful that won’t be forgotten after I’m dead. I don’t know what, but I’m on the watch for it and mean to astonish you all someday.”

This is one of the first books I ever read and it is the closest to my heart. I have reread it several times over the years. Watched the movie and even the cartoon series based on it. I find comfort in this book, in the beautiful bond between the sisters and their mother, in their journey of self-discovery and in the relatability I find with each one of them in one way or another.

This book is the story of four sisters Meg, Jo, Beth and Amy living in New England with their mother. Their father is away at war. Money is not easy to come. Every sister has her own unique ability that makes them interesting. They struggle to indulge their desires or to think about others in the family.

Jo is my all time favourite character. Even in the 19th century, she wanted to be an independent woman and make a good life for her family. This book feels like home to me. There’s so much to learn and reflect over between its pages. You should definitely read it at least once!

A big thanks to @penguinrandomhouse for sending this beautiful edition my way!

Have you read little women? Who is your favourite character?

#booksmakemewhole #littlewomen #louisamayalcott #favoritebook #classicnovels"
"booksmakemewhole","neelrecommends","feelgoodbooks","comfortbooks","booksaremagic",,,,,,,,"Sidecar","2024-07-19T12:33:23.000Z",,"1491","The comfort book is very comforting 💌","Have you read any of these books?

#booksmakemewhole #neelrecommends #feelgoodbooks #comfortbooks #booksaremagic"
"booksmakemewhole","theislandofmissingtrees","elifshafak","historicalfiction","mustreadbooks",,,,,,,,"Sidecar","2024-07-07T14:52:28.000Z",,"391","Just finished it. This book is amazing","THE ISLAND OF MISSING TREES

“A map is a two-dimensional representation with arbitrary symbols and incised lines that decide who is to be our enemy and who is to be our friend, who deserves our love and who deserves our hatred and who, our sheer indifference. Cartography is another name for stories told by winners. For stories told by those who have lost, there isn’t one.”

The first book I read by Shafak was a few years ago - ‘The Forty Rules of Love’, and I still can’t stop praising it. When an opportunity came to read this one for a bookclub, I couldn’t holdback, as it was on my TBR for so long. And it turned out to be quite worth the wait!

Ada is a teenager, living in London with her father. Her mother died a year ago. When asked to talk about the topic of her origin in class, Ada started screaming out of nowhere and couldn’t stop herself even when her mind was telling her otherwise. This incident made Ada feel very embarrassed as all her classmates were looking at her like she had gone crazy! Her father was called to take her home.

Ada’s parents came from Cyprus, an island nation in the Mediterranean. Her father was Greek and her mother was Turkish, which was a grave problem for two people who intended to spend their lives together in Cyprus. Escaping from the harrowing past of their nation, they decided to move to London to start a new life for themselves and their child. They tried their best never to talk about their past when Ada was around. But it’s not that easy to escape your origins!

While coming to London, Ada’s father carried with him a branch of a fig tree he wanted to plant in their new garden. The story is also narrated from the perspective of this tree. The book not only talks about the adverse effects of war on people, but also about what it does to trees and animals. You get to know about a lot of interesting facts about them too!

This book is a brilliant tale of love, belonging, loss and nature!  Undoubtedly one of the best books I’ve read this year! 

Have you read books by Elif Shafak? If yes, which one is your favourite?

#booksmakemewhole #theislandofmissingtrees #elifshafak #historicalfiction #mustreadbooks"
"booksmakemewhole","tuesdaywithmorrie","bookquotes","inspiredbybooks","readingbooks",,,,,,,,"Image","2024-07-12T11:16:17.000Z",,"182","One of my all time favorite 🙌❤️","This book 🤌

#booksmakemewhole #tuesdaywithmorrie #bookquotes #inspiredbybooks #readingbooks"
"booksmakemewhole","funnystorybyemilyhenry","bookmotivation","inspiringbooks","booklifestyle",,,,,,,,"Image","2024-07-06T09:33:06.000Z",,"270","❤️❤️","My favourite quote from this book ❤️

#booksmakemewhole #funnystorybyemilyhenry #bookmotivation #inspiringbooks #booklifestyle"
"booksmakemewhole","romcombooks","funnybooks","threedaysinflorence","underratedbook",,,,,,,,"Image","2024-08-09T05:00:19.000Z",,"239","A day in morisaki bookshop!!","THREE DAYS IN FLORENCE 

I hadn’t heard of this book or this author before. I decided to pick it up on a whim in the library because the title appealed to me, given my love for traveling. After finishing reading it, I want to read more books by this author!

The story takes us to Florence, where the main character, Kathy Courage is attending her boyfriend Neil’s brother’s wedding. Kathy has been in a relationship with Neil for almost half a decade. She is used to his children’s and his endless tantrums and her own wishes always take a backseat with them around. At the wedding reception, Neil proposes to her and she has to say yes because of all the people looking at them. Nonetheless, she is quite delighted to visit her dream destination, Florence and decides to make the most of this trip.

She meets a musician, Henry, while playing the piano in the hotel. They sit down to play together and have a really great time. The day after the wedding, there is some mix up with the flights and Kathy finds herself in Florence for another three days, to her utter amusement! She meets Henry again by chance and senses a mutual connection. 

She gets time to reflect on her life and to decide what she really wants to do. All her life she made decisions based on other people’s choices, but now is the time to choose herself, like her father always wanted!

I loved the simplicity and honesty of this story. I could relate to Kathy’s character on so many levels. One of the most underrated uplifting rom-coms out there. Read this one for a good laugh and a wonderful time!

An underrated book or author you recommend?

#booksmakemewhole #romcombooks #funnybooks #threedaysinflorence #underratedbook"
"booksmakemewhole","neelrecommends","thrillerbooks","mysterybooks","bookishthings",,,,,,,,"Sidecar","2024-07-05T11:43:20.000Z",,"272","@arundhatibawaskar","Have you read any of these books?

#booksmakemewhole #neelrecommends #thrillerbooks #mysterybooks #bookishthings"
"booksmakemewhole","happyplace","emilyhenry","relatablequotes","bookishquotes",,,,,,,,"Image","2024-06-16T06:07:38.000Z",,"183","I loved Book Lovers! My first @emilyhenrywrites read that convinced me to read all of her others","I am always on the lookout for relatable quotes from books. This one is the best so far.

#booksmakemewhole #happyplace #emilyhenry #relatablequotes #bookishquotes"
"booksmakemewhole","bookexcerpt","emilyhenry","funnystorybook","bookishthoughts",,,,,,,,"Image","2024-06-08T07:54:59.000Z",,"160","I did and absolutely loved it!!!","Read Funny Story yet?

#booksmakemewhole #bookexcerpt #emilyhenry #funnystorybook #bookishthoughts"
"booksmakemewhole","elifshafak","bookilove","bookexcerpt","readingbetweenthelines","beautifulbooks","brilliantbooks","hearttouchingquotes","loveforbooks","booklove",,,"Image","2024-06-23T09:05:12.000Z",,"200","I just got it 2 days back… but currently on another read now… now this quote is making me want to read the book sooner 😍","Said by Kostas to Defne. 

What a beautiful experience it has been to read this brilliant book! 

Have you read this one?

#booksmakemewhole #elifshafak #bookilove #bookexcerpt #readingbetweenthelines #beautifulbooks #brilliantbooks #hearttouchingquotes #loveforbooks #booklove"
"booksmakemewhole","neelrecommends","mustreadbook","readingbook","booksandmorebooks","bookishlyengaged","booksaremylife","bookstoread","booksaremagic","addictedtobooks",,,"Sidecar","2024-06-21T14:26:38.000Z",,"1483","Lessons In Chemistry is on my tbr❤️","Have you read any of these books?

#booksmakemewhole #neelrecommends #mustreadbook #readingbook #booksandmorebooks #bookishlyengaged #booksaremylife #bookstoread #booksaremagic #addictedtobooks"
"booksmakemewhole","neelrecommends","historicalfictionbooks","fivestarreads","readbookseveryday",,,,,,,,"Sidecar","2024-06-12T11:20:00.000Z",,"1005","😍😍😍😍","This is my favourite genre because there are so many hidden literary gems here!

Have you read any of these books?

#booksmakemewhole #neelrecommends #historicalfictionbooks #fivestarreads #readbookseveryday"
"booksmakemewhole","readingforpleasure","aboutreading","readerforlife","booklove",,,,,,,,"Image","2024-05-31T13:45:05.000Z",,"275","💯","At some point or another, we’ve all felt like this about a book.

#booksmakemewhole #readingforpleasure #aboutreading #readerforlife #booklove"
"booksmakemewhole","neelrecommends","booksareessential","readingadventures","readersofinstagram",,,,,,,,"Sidecar","2024-05-29T13:33:46.000Z",,"773","I wanna read all of them...","Will you still read these Books?

#booksmakemewhole #neelrecommends #booksareessential #readingadventures #readersofinstagram"
"booksmakemewhole","jhumpalahiri","historicalfiction","bookthoughts","aboutbooks",,,,,,,,"Image","2024-06-18T12:30:00.000Z",,"-1","Amazing 😍","THE LOWLAND

""Most people trusted in the future, assuming that their preferred version of it would unfold. Blindly planning for it, envisioning things that weren’t the case. This was the working of the will. This was what gave the world purpose and direction. Not what was there but what was not.""

A multi-generational saga of love, loss and self-discovery, Lowland is yet another example of Lahiri's witty storytelling. It is the story of two brothers, Udayan and Subhash, who are as different in their thoughts as they are alike in their looks.

Set in the neighborhood of Tollygunge in Calcutta, the two brothers grew up sharing almost everything. While Udayan wanted to make the world around him a different place, Subhash was more bent towards personal development. Udayan chose the path of rebellion to fulfill his ambition and Subhash moved to the States to chase his aspirations.

Udayan married a girl named Gauri, whom his parents disapproved of. He informed Subhash with a letter. Sometime later, another letter came bearing the news of Udayan's sudden death. Subhash flied back to India to support his parents in this time of grief. He learnt that Udayan was shot by the police. He also met his brother's widow, Gauri. In order to protect her from his parents' further disapproval, he arranged for her to come to live with him in the States after marrying her.

Gauri was pregnant with Udayan's child. She gave birth to a girl, whom they named Bela. While Subhash couldn't be more happy to have a child, Gauri didn't have a clue on how to love her. She even couldn't make herself accept Subhash as her husband. How did their small family survive this upheaval of emotions? Read to know!

The first half of the book is a bit slow, but the second one is quite interesting as many things happen all at once. Although I didn't like it as much as the namesake, it was a good read one-time overall!

Have you read Lahiri's work?

#booksmakemewhole #jhumpalahiri #historicalfiction #bookthoughts #aboutbooks"
